5.550000000000000000e+02,1.700000000000000000e+01,1.900000000000000000e+01,2.200000000000000000e+01,8.700000000000000000e+01
1.700000000000000000e+01,6.080000000000000000e+02,3.300000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01
1.300000000000000000e+01,3.800000000000000000e+01,6.090000000000000000e+02,2.500000000000000000e+01,1.500000000000000000e+01
9.000000000000000000e+00,3.100000000000000000e+01,2.300000000000000000e+01,6.250000000000000000e+02,1.200000000000000000e+01
2.700000000000000000e+01,1.600000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01,6.310000000000000000e+02
