4.750000000000000000e+02,5.800000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,1.020000000000000000e+02
1.900000000000000000e+01,5.180000000000000000e+02,6.500000000000000000e+01,5.500000000000000000e+01,4.300000000000000000e+01
1.300000000000000000e+01,5.400000000000000000e+01,5.550000000000000000e+02,5.800000000000000000e+01,2.000000000000000000e+01
1.100000000000000000e+01,6.600000000000000000e+01,4.900000000000000000e+01,5.630000000000000000e+02,1.100000000000000000e+01
5.900000000000000000e+01,3.300000000000000000e+01,1.900000000000000000e+01,1.800000000000000000e+01,5.710000000000000000e+02
