epoch,loss
50,0.6479349902697972
100,0.6125094848019736
150,0.5608072366033282
200,0.534135890858514
250,0.5201340998922076
300,0.506315569792475
350,0.48793728010995047
400,0.4862492488963263
450,0.47179737048489706
500,0.4859965720346996
550,0.47682846656867434
600,0.47410751453467775
650,0.45718993885176523
700,0.4705535088266645
750,0.44932407566479277
800,0.45086737615721567
850,0.46056715079716276
900,0.45666837266513277
950,0.44727151095867157
1000,0.4369962492159435
