epoch,loss
50,0.5474963188171387
100,0.4935743936470577
150,0.48935669873441967
200,0.4686768374272755
250,0.48234832499708447
300,0.4609836552824293
350,0.45118109456130434
400,0.4492592896733965
450,0.46093905184950146
500,0.4620927593537739
550,0.448347487619945
600,0.4480376030717577
650,0.4584308500800814
700,0.4439581675188882
750,0.44130789169243406
800,0.43457735649177004
850,0.4465698833976473
900,0.4286866560578346
950,0.43830578667776926
1000,0.443496184689658
