3.820000000000000000e+02,7.300000000000000000e+01,4.700000000000000000e+01,4.100000000000000000e+01,1.570000000000000000e+02
3.300000000000000000e+01,4.350000000000000000e+02,9.600000000000000000e+01,9.500000000000000000e+01,4.100000000000000000e+01
1.600000000000000000e+01,9.800000000000000000e+01,4.680000000000000000e+02,9.600000000000000000e+01,2.200000000000000000e+01
1.100000000000000000e+01,1.190000000000000000e+02,1.130000000000000000e+02,4.320000000000000000e+02,2.500000000000000000e+01
1.140000000000000000e+02,5.500000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+02
