3.970000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,1.520000000000000000e+02
2.300000000000000000e+01,4.500000000000000000e+02,9.200000000000000000e+01,9.200000000000000000e+01,4.300000000000000000e+01
1.700000000000000000e+01,1.050000000000000000e+02,4.570000000000000000e+02,1.020000000000000000e+02,1.900000000000000000e+01
1.600000000000000000e+01,1.100000000000000000e+02,1.000000000000000000e+02,4.490000000000000000e+02,2.500000000000000000e+01
1.010000000000000000e+02,5.200000000000000000e+01,3.200000000000000000e+01,2.600000000000000000e+01,4.890000000000000000e+02
