epoch,loss
50,1.5634253306822343
100,1.2317607641220092
150,1.1826943505894054
200,1.1327299562367525
250,1.0681453986601397
300,1.0048846905881708
350,0.9547611236572265
400,0.9326632217927413
450,0.9208982662721114
500,0.913951220295646
550,0.9066162976351652
600,0.89979041706432
650,0.8919242056933316
700,0.8851666873151606
750,0.8776209950447083
800,0.8693073597821322
850,0.859603593566201
900,0.8499933968890797
950,0.8384694890542463
1000,0.8285340254957025
