epoch,loss
50,1.4395874977111816
100,1.214890462701971
150,1.1810912999239835
200,1.1497695446014404
250,1.0956921978430314
300,1.0432981621135364
350,0.988687008077448
400,0.9475653204050931
450,0.9250469207763672
500,0.9123741919344122
550,0.9030228181318803
600,0.8959565010937778
650,0.8893778443336486
700,0.882422889362682
750,0.8748954718763178
800,0.8675278078426014
850,0.8592922308228232
900,0.8500232284719293
950,0.8398707053878091
1000,0.8262910864569925
