epoch,loss
50,1.5894384189085526
100,1.2613314043391834
150,1.1962737972086126
200,1.1591972361911427
250,1.0995785268870266
300,1.0333695216612382
350,0.9792701038447293
400,0.9403247703205455
450,0.9174710956486789
500,0.9033943002874201
550,0.8952955040064725
600,0.8903536308895458
650,0.8859452724456787
700,0.8799995758316733
750,0.8751952583139593
800,0.8694366877729243
850,0.862068363753232
900,0.8551275025714528
950,0.8500483166087758
1000,0.8395744518800216
