epoch,loss
50,1.5220320029692216
100,1.2191272475502708
150,1.1723417195406827
200,1.1091193090785634
250,1.021431944587014
300,0.9563275337219238
350,0.9223823980851606
400,0.9075553590601141
450,0.8957710656252774
500,0.8877412481741471
550,0.8815992680462924
600,0.8731465914032676
650,0.866821615262465
700,0.8581947207450866
750,0.8472634824839506
800,0.8375866575674578
850,0.8266227115284313
900,0.8125425100326538
950,0.7970782832665877
1000,0.7813414335250854
