epoch,loss
50,0.451810064415137
100,0.44865772873163223
150,0.4411837235093117
200,0.4162955582141876
250,0.41572900116443634
300,0.40868474046389264
350,0.4083135599891345
400,0.39307480305433273
450,0.3937022810180982
500,0.392947939534982
