epoch,loss
50,0.5965282420317332
100,0.45580025513966876
150,0.40288131932417554
200,0.3828141192595164
250,0.35818661004304886
300,0.3483940362930298
350,0.33257168034712475
400,0.32523789753516513
450,0.3181467478473981
500,0.3033338288466136
