epoch,loss
50,0.16435163778563341
100,0.11623077404995759
150,0.0887978362540404
200,0.06863426075627406
250,0.060638432701428734
300,0.04922264038274685
350,0.04321439238265157
400,0.038762058752278485
450,0.03557464232047399
500,0.03543291970466574
