2.840000000000000000e+02,1.720000000000000000e+02,2.200000000000000000e+01,3.800000000000000000e+01,1.840000000000000000e+02
6.000000000000000000e+00,5.600000000000000000e+02,3.500000000000000000e+01,6.600000000000000000e+01,3.300000000000000000e+01
1.000000000000000000e+00,2.790000000000000000e+02,3.240000000000000000e+02,8.500000000000000000e+01,1.100000000000000000e+01
5.000000000000000000e+00,2.380000000000000000e+02,5.300000000000000000e+01,3.910000000000000000e+02,1.300000000000000000e+01
3.600000000000000000e+01,1.130000000000000000e+02,1.700000000000000000e+01,1.900000000000000000e+01,5.150000000000000000e+02
